entire,campus,number,class_,seperate,major,class_name,prof,time,place
법학전문대학원(관),서울,JURA245,00,전공선택,법학전문대학원,민사소송법,정영환,3(3),화(2) 법학관신관 201호 목(2) 법학관신관 201호
법학전문대학원(관),서울,JURA251,00,전공선택,법학전문대학원,행정법 ?,하명호,3(3),월(5) 법학관신관 205호 수(5) 법학관신관 205호
법학전문대학원(관),서울,JURA301,01,전공선택,법학전문대학원,상법,김인현,3(3),월(6) 법학관신관 202호 수(6) 법학관신관 202호
법학전문대학원(관),서울,JURA301,02,전공선택,법학전문대학원,상법 ?,최세련,3(3),금(2-4) 법학관신관 501호
법학전문대학원(관),서울,JURA301,03,전공선택,법학전문대학원,상법,유주선,3(3),월(1) 법학관신관 101호 금(5) 법학관신관 101호
정보보호학부,서울,CYDF186,00,전공필수,사이버국방학과,과목7,황석중,2(2),금(2-3) 로봇융합관 201호
정보보호학부,서울,CYDF187,00,전공필수,사이버국방학과,과목13,강찬옥,2(2),금(4-5) 로봇융합관 201호
정보보호학부,서울,CYDF202,00,전공필수,사이버국방학과,과목 6(영강),김승주,3(4),월(4-5) 미래융합 106호 수(5) 미래융합 106호
정보보호학부,서울,CYDF206,00,전공필수,사이버국방학과,과목11(영강),이중희,3(4),화(5) 미래융합 106호 목(4-5) 미래융합 106호
정보보호학부,서울,CYDF211,00,전공선택,사이버국방학과,과목18,조상현,3(4),월(1-3) 로봇융합관 201호
정보보호학부,서울,CYDF217,00,전공선택,사이버국방학과,과목52(영강),홍석희,3(3),화(2) 미래융합 106호 목(2) 미래융합 106호
정보보호학부,서울,CYDF301,00,전공선택,사이버국방학과,과목27,최성주,3(3),금(1-2) 미래융합 107호
정보보호학부,서울,CYDF303,00,전공선택,사이버국방학과,과목29,장남수,3(4),화(7-10) 로봇융합관 201호
정보보호학부,서울,CYDF311,00,전공필수,사이버국방학과,과목37(영강),김휘강,3(4),화(5) 과도관 208호 목(4-5) 과도관 208호
정보대학,서울,BNCS303,00,전공필수,뇌인지과학융합전공,뇌및의공학입문(영강),이종환,3(3),월(3-4) 애기능생활관 302호 수(3) 애기능생활관 302호
정보대학,서울,STEP411,00,전공필수,소프트웨어벤처융합전공,현장실습VI,유승욱,3(0),
정보대학,서울,STEP412,00,전공필수,소프트웨어벤처융합전공,현장실습VII,유승욱,3(0),
정보대학,서울,STEP413,00,전공필수,소프트웨어벤처융합전공,현장실습VIII,유승욱,3(0),
정보대학,서울,COSE211,02,전공선택,컴퓨터학과,이산수학(영강),박성빈,3(3),월(3-4) 정보통신관 205호 수(3-4) 정보통신관 205호
정보대학,서울,COSE213,01,전공필수,컴퓨터학과,자료구조,최수경,3(3),화(6-8) 애기능생활관 301호
정보대학,서울,COSE213,02,전공필수,컴퓨터학과,자료구조,이도길,3(3),화(3-4) 정보통신관 205호 목(3-4) 정보통신관 205호
정보대학,서울,COSE213,03,전공필수,컴퓨터학과,자료구조(영강),정원기,3(3),수(5) 정보통신관 205호 금(5) 정보통신관 205호
정보대학,서울,COSE214,00,전공필수,컴퓨터학과,알고리즘,이도길,3(3),화(6) 정보통신관 205호 목(6) 정보통신관 205호
정보대학,서울,COSE215,01,전공선택,컴퓨터학과,계산이론(영강),이희조,3(3),화(2) 정보통신관 205호 목(2) 정보통신관 205호
정보대학,서울,COSE221,00,전공선택,컴퓨터학과,논리설계,이숙윤,3(3),화(1) 정보통신관 B101호 목(1) 정보통신관 B101호
정보대학,서울,COSE222,00,전공필수,컴퓨터학과,컴퓨터구조(영강),구건재,3(3),월(6) 정보통신관 B101호 수(6) 정보통신관 B101호
정보대학,서울,COSE281,00,전공선택,컴퓨터학과,공학수학,이주섭,3(3),수(6) 애기능생활관 302호 금(6) 애기능생활관 302호
정경대학,서울,PAPP209,00,전공선택,행정학과,행정이론,이상팔,3(3),월(6) 교양관 102호 수(6) 교양관 102호
정경대학,서울,PAPP213,00,전공선택,행정학과,지방행정,최흥석,3(3),월(2) 정경관 506호 수(2) 정경관 506호
정경대학,서울,PAPP225,00,전공선택,행정학과,행정학특강(I) * 행정이론(PAPP209) 기이수자 수강불가,김다은,3(3),화(5) 교양관 110호 목(5) 교양관 110호
정경대학,서울,PAPP226,00,전공선택,행정학과,행정학특강(II),고경훈,3(3),금(6-8) 정경관 202호
정경대학,서울,PAPP233,00,전공선택,행정학과,인사행정,최상옥,3(3),월(5) 교양관 102호 수(5) 교양관 102호
정경대학,서울,PAPP240,00,전공선택,행정학과,조직이론(영강),심동철,3(3),화(1) 교양관 110호 목(1) 교양관 110호
정경대학,서울,PAPP241,00,전공선택,행정학과,공공철학과윤리(영강),김희강,3(3),월(1) 교양관 110호 수(1) 교양관 110호
정경대학,서울,PAPP244,00,전공선택,행정학과,민주주의와행정(영강),김선혁,3(3),화(7-8) 정경관 202호 목(7-8) 정경관 202호
정경대학,서울,PAPP330,00,전공선택,행정학과,정책기획론(영강),안준모,3(3),화(5) 교양관 102호 목(5) 교양관 102호
정경대학,서울,PAPP343,00,전공선택,행정학과,비교정부(영강),조인영,3(3),금(5-6) 정경관 205호
정경대학,서울,STAT180,02,전공선택,통계학과,통계계산소프트웨어,오찬욱 ,3(3),월(6) 정경관 206호 수(6) 정경관 206호
정경대학,서울,STAT201,01,전공선택,통계학과,통계수학(영강) 2021학번 통계학과 전용반,최상범,3(3),화(1) 교양관 102호 목(1) 교양관 102호
정경대학,서울,STAT201,02,전공선택,통계학과,통계수학,조영경,3(3),월(3-4) 교양관 109호 수(3) 교양관 109호
정경대학,서울,STAT221,01,전공필수,통계학과,확률론입문(영강),김경희,3(3),화(1) 교양관 109호 목(1) 교양관 109호
정경대학,서울,STAT221,02,전공필수,통계학과,확률론입문(영강),최상범,3(3),월(1) 교양관 104호 수(1) 교양관 104호
정경대학,서울,STAT232,01,전공필수,통계학과,수리통계학(영강),정윤서,3(3),월(1) 정경관 205호 수(1) 정경관 205호
정경대학,서울,STAT241,00,전공선택,통계학과,행렬이론,조영경,3(3),월(2) 교양관 413호 수(2) 교양관 413호
정경대학,서울,STAT243,00,전공선택,통계학과,사회과학을위한데이터과학(영강),박민규,3(3),월(6) 교양관 202호 수(6) 교양관 202호
정경대학,서울,STAT323,00,전공선택,통계학과,통계계산방법,최태련,3(3),화(6) 정경관 205호 목(6) 정경관 205호
정경대학,서울,POLI213,00,전공선택,정치외교학과,서양고대.중세정치사상,김병곤,3(3),월(6) 정경관 202호 수(6) 정경관 202호
정경대학,서울,POLI215,00,전공필수,정치외교학과,정치학전공입문,김성은,3(3),금(1-2) 정경관 205호
정경대학,서울,POLI220,00,전공선택,정치외교학과,시민정치론(영강),오현진,3(3),화(1) 정경관 205호 목(1) 정경관 205호
정경대학,서울,POLI223,00,전공선택,정치외교학과,정치학방법론(영강),김성은,3(3),화(3-4) 정경관 503호 목(3-4) 정경관 503호
정경대학,서울,POLI230,00,전공선택,정치외교학과,선거와투표행태(영강),안종기,3(3),화(3-4) 정경관 202호 목(3-4) 정경관 202호
정경대학,서울,POLI234,00,전공필수,정치외교학과,비교정치개설,주형민,3(3),월(2) 정경관 205호 수(2) 정경관 205호
정경대학,서울,POLI244,00,전공선택,정치외교학과,국제법과국제정치(영강),김헌준,3(3),화(3-4) 교양관 102호 목(3-4) 교양관 102호
정경대학,서울,POLI250,00,전공선택,정치외교학과,국제기구론,이신화,3(3),화(2) 정경관 202호 목(2) 정경관 202호
정경대학,서울,POLI312,00,전공선택,정치외교학과,20세기국제관계사,이동선,3(3),화(5) 정경관 202호 목(5) 정경관 202호
이과대학,서울,MATH203,02,전공선택,수학과,"이산수학(영강) 사이버국방학과, 정보보호학부 반",정익래,3(3),수(2) 미래융합 107호 금(6) 미래융합 107호
이과대학,서울,MATH211,01,전공필수,수학과,해석학Ⅰ및연습 ?,최부림,3(3),월(2) 하나과학관 지하 206호 수(2) 하나과학관 지하 206호
이과대학,서울,MATH211,02,전공필수,수학과,해석학Ⅰ및연습 ?,구형운,3(3),월(1) 하나과학관 지하 206호 수(1) 하나과학관 지하 206호
이과대학,서울,MATH211,03,전공필수,수학과,해석학Ⅰ및연습(영강) ?,김일두,3(3),화(7-8) 하나과학관 지하 207호 목(7) 하나과학관 지하 207호
이과대학,서울,MATH221,01,전공필수,수학과,선형대수Ⅰ및연습(영강) ?,김상집,3(3),화(1) 아산이학관 111호 목(1) 아산이학관 111호
이과대학,서울,MATH221,02,전공필수,수학과,선형대수Ⅰ및연습 ?,구형운,3(3),월(2) 아산이학관 111호 수(2) 아산이학관 111호
이과대학,서울,MATH221,03,전공필수,수학과,선형대수Ⅰ및연습(영강) ?,유상현,3(3),월(1) 아산이학관 111호 수(1) 아산이학관 111호
이과대학,서울,MATH221,04,전공필수,수학과,선형대수Ⅰ및연습(영강) ?,박의성,3(3),월(2) 하나과학관 지하 214호 수(2) 하나과학관 지하 214호
이과대학,서울,MATH223,01,전공선택,수학과,정수론,권영우,3(3),월(6) 하나과학관 지하 207호 수(6) 하나과학관 지하 207호
이과대학,서울,MATH240,01,전공선택,수학과,미분방정식및연습(영강) 수학과 반,김경훈,3(3),화(2) 아산이학관 117호 목(2) 아산이학관 117호
이과대학,서울,CHEM205,00,전공필수,화학과,유기화학Ⅰ,윤효재,3(3),화(2) 하나과학관 지하 206호 목(2) 하나과학관 지하 206호
이과대학,서울,CHEM207,00,전공필수,화학과,분석화학I,이상원,3(3),월(5) 아산이학관 331호 수(5) 아산이학관 331호
이과대학,서울,CHEM300,00,전공선택,화학과,전공심화연구I,김희진,3(6),
이과대학,서울,CHEM305,00,전공필수,화학과,무기화학Ⅰ,이석중,3(3),월(2) 아산이학관 117호 수(2) 아산이학관 117호
이과대학,서울,CHEM307,00,전공필수,화학과,생화학Ⅰ,한호규,3(3),화(3-4) 아산이학관 230호 목(4) 아산이학관 230호
이과대학,서울,CHEM313,01,전공필수,화학과,물리화학실험,김영서,2(4),월(7-10) 아산이학관 244호
이과대학,서울,CHEM313,02,전공필수,화학과,물리화학실험,고창우,2(4),수(7-10) 아산이학관 244호
이과대학,서울,CHEM313,03,전공필수,화학과,물리화학실험,고창우 김영서,2(4),금(7-10) 아산이학관 244호
이과대학,서울,CHEM321,00,전공필수,화학과,양자화학(영강),박성남,3(3),월(1) 아산이학관 230호 수(1) 아산이학관 230호
이과대학,서울,CHEM322,00,전공필수,화학과,물리유기화학(영강),윤효재,3(3),화(1) 아산이학관 231호 목(1) 아산이학관 231호
정경대학,서울,ECON171,02,전공필수,경제학과,경제원론I ?,김진영,3(3),월(5) 교양관 109호 수(5) 교양관 109호
정경대학,서울,ECON171,03,전공필수,경제학과,경제원론I 경영학과 전공생만 수강신청 가능,최은철,3(3),화(5) L-P 436호(SUPEX HALL) 목(5) L-P 436호(SUPEX HALL)
정경대학,서울,ECON171,04,전공필수,경제학과,경제원론I 경영학과 전공생만 수강신청 가능,조용수,3(3),화(3-4) L-P 436호(SUPEX HALL) 목(3-4) L-P 436호(SUPEX HALL)
정경대학,서울,ECON171,05,전공필수,경제학과,경제원론I(영강) 경영학과 전공생만 수강신청 가능,김건호,3(3),화(6) L-P 436호(SUPEX HALL) 목(6) L-P 436호(SUPEX HALL)
정경대학,서울,ECON172,01,전공필수,경제학과,경제원론II(영강),Dirk Bethmann,3(3),금(1-2) 교양관 102호
정경대학,서울,ECON172,02,전공필수,경제학과,경제원론II(영강),류혜진,3(3),화(2) 정경관 501호 목(2) 정경관 501호
정경대학,서울,ECON172,03,전공필수,경제학과,경제원론II,한원용,3(3),월(3-4) 정경관 205호 수(3-4) 정경관 205호
정경대학,서울,ECON173,01,전공선택,경제학과,경제수학,전병헌,3(3),화(5) 정경관 507호 목(5) 정경관 507호
정경대학,서울,ECON173,02,전공선택,경제학과,경제수학,한원용,3(3),금(5-6) 정경관 503호
이과대학,서울,EAES203,00,전공필수,지구환경과학과,지구화학,윤성택,3(3),월(1) 아산이학관 536호 수(1) 아산이학관 536호
이과대학,서울,EAES205,00,전공필수,지구환경과학과,대기화학,이미혜,3(4),화(6) 아산이학관 113호 목(6-7) 아산이학관 113호
이과대학,서울,EAES207,00,전공필수,지구환경과학과,수리지질학(영강),이순재,3(4),화(2) 하나과학관 지하 118호 목(2-3) 하나과학관 지하 118호
이과대학,서울,EAES303,00,전공필수,지구환경과학과,지구물리탐사(영강),김성룡,3(4),월(5) 하나과학관 지하 122호 수(4-5) 하나과학관 지하 122호
이과대학,서울,EAES305,00,전공선택,지구환경과학과,변성암석학(영강),김형수,3(4),월(6) 하나과학관 103호 수(6-7) 하나과학관 103호
이과대학,서울,EAES307,00,전공필수,지구환경과학과,퇴적시스템(영강),조석주,3(4),화(5) 하나과학관 지하 219호 목(4-5) 하나과학관 지하 219호
이과대학,서울,EAES407,00,전공선택,지구환경과학과,지구원소순환(영강),권만재,3(3),화(2) 하나과학관 지하 218호 목(2) 하나과학관 지하 218호
이과대학,서울,EAES417,00,전공선택,지구환경과학과,지질방재공학(영강),조호영,3(3),화(6) 아산이학관 117호 목(6) 아산이학관 117호
이과대학,서울,PHYS203,02,전공필수,물리학과,전자물리학및실험(영강),이동헌,3(5),월(6) 아산이학관 433호 수(6) 아산이학관 433호
이과대학,서울,PHYS220,00,전공필수,물리학과,고전역학,유재혁,3(3),화(2) 아산이학관 432호 목(2) 아산이학관 432호
이과대학,서울,PHYS233,00,전공필수,물리학과,수리물리학,양승열,3(3),화(1) 아산이학관 432호 금(1) 아산이학관 432호
이과대학,서울,PHYS303,01,전공필수,물리학과,기초물리학실험Ⅱ(영강),공수현,2(4),화(7-10) 하나과학관 713호
이과대학,서울,PHYS303,02,전공필수,물리학과,기초물리학실험Ⅱ(영강),원은일,2(4),목(7-10) 하나과학관 713호
이과대학,서울,PHYS303,03,전공필수,물리학과,기초물리학실험Ⅱ(영강),원은일 공수현,2(4),금(7-10) 하나과학관 713호
이과대학,서울,PHYS331,00,전공필수,물리학과,전자기학Ⅱ,홍석철,3(3),월(5) 아산이학관 432호 수(5) 아산이학관 432호
이과대학,서울,PHYS361,00,전공필수,물리학과,양자역학I,최준곤,3(3),화(6) 아산이학관 432호 목(6) 아산이학관 432호
이과대학,서울,PHYS433,00,전공선택,물리학과,통계물리학Ⅱ(영강),이승준,3(3),월(2) 아산이학관 432호 수(2) 아산이학관 432호
이과대학,서울,PHYS451,00,전공선택,물리학과,고급물리실험(영강),홍병식,2(4),금(4-6) 하나과학관 707호
정경대학,서울,FNEG310,00,전공선택,금융공학융합전공,파생금융상품론,김상권,3(3),화(5) 교양관 109호 목(5) 교양관 109호
의과대학,서울,MEDI123,00,전공필수,의학과,해부학,박선화 김현엄창섭 유임주선웅 김현수이동민,8(11),의대 제1강의실
