Column1,Unnamed: 0,entire,campus,number,class_,seperate,major,class_name,prof,time,place,day1,day2,place1,place2,place1_지번,place2_지번
1841,1841,문과대학,서울,GERM371,0,전공선택,독어독문학과,독일지역학,이은희,3(3),화(1) 서관 223호 목(1) 서관 223호,화(1),목(1),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1842,1842,문과대학,서울,GERM420,0,전공선택,독어독문학과,심화독일어,김재영,3(3),월(6) 법학관구관 207호 수(6) 법학관구관 207호,월(6),수(6),법학관구관,법학관구관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
1843,1843,문과대학,서울,GERM430,0,전공선택,독어독문학과,독일청소년문학(외국어강의),Christoph Seifener,3(3),화(2) 서관 402호 목(2) 서관 402호,화(2),목(2),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1844,1844,문과대학,서울,GERM431,0,전공선택,독어독문학과,시사번역,김인순,3(3),월(2) 국제관 331호 수(2) 국제관 331호,월(2),수(2),국제관,국제관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1845,1845,문과대학,서울,GERM442,0,전공선택,독어독문학과,독일어권법문화의이해,이정린,3(3),화(3-4) 서관 316B호 목(3-4) 서관 316B호,화(3-4),목(3-4),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1846,1846,문과대학,서울,GERM453,0,전공선택,독어독문학과,한독문화비교(외국어강의) 강의실: SK미래관 B141호,한운석,3(3),화(6) 목(6) ,화(6),목(6),미정,미정,미정,미정
1847,1847,문과대학,서울,GERM461,0,전공선택,독어독문학과,통일전후의독일문화,이은희,3(3),화(3-4) 국제관 114호 목(3-4) 국제관 114호,화(3-4),목(3-4),국제관,국제관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1848,1848,문과대학,서울,RUSS370,0,전공선택,노어노문학과,러시아문학사I,최정현,3(3),수(2) 교양관 302호 금(2) 교양관 302호,수(2),금(2),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1849,1849,문과대학,서울,RUSS373,1,전공필수,노어노문학과,고급러시아어I(외국어강의) (수강대상: 진행반),김진규,3(3),수(6) 서관 315호 금(6) 서관 315호,수(6),금(6),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1850,1850,문과대학,서울,RUSS373,2,전공필수,노어노문학과,고급러시아어I(외국어강의) (수강대상: 시작반),정영주,3(3),수(6) 교육관 406A호 금(6) 교육관 406A호,수(6),금(6),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
1851,1851,문과대학,서울,RUSS377,0,전공선택,노어노문학과,러시아정치와국제관계,윤성학,3(3),화(6) 교양관 201호 목(6) 교양관 201호,화(6),목(6),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1852,1852,문과대학,서울,RUSS381,0,전공선택,노어노문학과,러시아문화사,최진희,3(3),수(5) 교육관 506호 금(5) 교육관 506호,수(5),금(5),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
1853,1853,문과대학,서울,RUSS463,0,전공선택,노어노문학과,러시아어교과교육론,정지윤,3(3),수(6-8) 미디어관 410호,수(6-8),,미디어관,미정,서울 성북구 안암동5가 1-2,미정
1854,1854,문과대학,서울,RUSS481,0,전공선택,노어노문학과,CIS 지역학,허승철,3(3),화(2) 서관 316A호 목(2) 서관 316A호,화(2),목(2),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1855,1855,문과대학,서울,RUSS483,0,전공선택,노어노문학과,러시아어토르플I(외국어강의),안대섭,3(3),화(5) 교육관 407호 목(5) 교육관 407호,화(5),목(5),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
1856,1856,문과대학,서울,RUSS485,0,전공선택,노어노문학과,러시아어교과논리및논술,손재은,3(3),화(3-4) 미디어관 103호 목(3-4) 미디어관 103호,화(3-4),목(3-4),미디어관,미디어관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1857,1857,문과대학,서울,RUSS489,0,전공선택,노어노문학과,러시아기업문화,윤성학,3(3),화(7-8) 교양관 302호 목(7-8) 교양관 302호,화(7-8),목(7-8),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1858,1858,문과대학,서울,KORE215,2,전공선택,국어국문학과,고전문학사 (GKS융합전공자만 수강),김인경,3(3),월(3-4) 서관 132호 수(3-4) 서관 132호,월(3-4),수(3-4),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1859,1859,문과대학,서울,KORE217,0,전공선택,국어국문학과,구비문학론,최빛나라,3(3),월(6) 교양관 411호 수(6) 교양관 411호,월(6),수(6),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1860,1860,문과대학,서울,KORE219,0,전공선택,국어국문학과,고전소설론,엄태웅,3(3),화(2) 서관 202호 목(2) 서관 202호,화(2),목(2),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1861,1861,문과대학,서울,KORE223,1,전공선택,국어국문학과,현대소설론,강헌국,3(3),월(2) 서관 202호 수(2) 서관 202호,월(2),수(2),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1862,1862,문과대학,서울,KORE223,2,전공선택,국어국문학과,현대소설론 (GKS융합전공자만 수강),박헌호,3(3),월(2) 서관 307호 수(2) 서관 307호,월(2),수(2),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1863,1863,문과대학,서울,KORE227,0,전공선택,국어국문학과,국어교과교육론,안찬원,3(3),화(7-9) 서관 316B호,화(7-9),,서관,미정,서울 성북구 안암동5가 1-2,미정
1864,1864,문과대학,서울,KORE228,0,전공선택,국어국문학과,국어교과교재연구및지도법,안찬원,2(2),수(7-8) 서관 315호,수(7-8),,서관,미정,서울 성북구 안암동5가 1-2,미정
1865,1865,문과대학,서울,KORE231,0,전공선택,국어국문학과,한국어음운의이해,신지영,3(3),화(2) 교양관 209호 목(2) 교양관 209호,화(2),목(2),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1866,1866,문과대학,서울,KORE232,0,전공선택,국어국문학과,한국어연구사,장경준,3(3),월(6) 교양관 412호 수(6) 교양관 412호,월(6),수(6),교양관,교양관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1867,1867,문과대학,서울,KORE236,0,전공선택,국어국문학과,한국어의미의이해,김숙정,3(3),화(5) 교육관 301호 목(5) 교육관 301호,화(5),목(5),운초우선교육관,운초우선교육관,서울 성북구 종암동 29-26,서울 성북구 종암동 29-26
1868,1868,문과대학,서울,JAPN451,0,전공선택,일어일문학과,일본어교과교육론(외국어강의),조영남,3(3),월(6) 서관 401호 수(6) 서관 401호,월(6),수(6),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1869,1869,문과대학,서울,JAPN482,0,전공선택,일어일문학과,트랜스동아시아교류(외국어강의),허원영,3(3),화(2) 정경관 506호 목(2) 정경관 506호,화(2),목(2),정경관,정경관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1870,1870,문과대학,서울,JAPN491,0,전공선택,일어일문학과,일본문예평론,류정훈,3(3),화(5) 서관 401호 목(5) 서관 401호,화(5),목(5),서관,서관,서울 성북구 안암동5가 1-2,서울 성북구 안암동5가 1-2
1871,1871,선택교양(기초과학),서울,LIBS153,31,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(301~끝),한경덕,1(3),수(7-9) 하나과학관 지하 223호,수(7-9),,하나과학관,미정,서울 성북구 안암동5가 126-16,미정
1872,1872,선택교양(기초과학),서울,LIBS153,32,교양,생명과학부,일반생물학실험I 보건과학대학(재수강/편입생/전체학과),지성길,1(3),금(2-4) 하나과학관 지하 223호,금(2-4),,하나과학관,미정,서울 성북구 안암동5가 126-16,미정
